Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
127445000.0,64913526.0,62531474.0,9.3,8.1,9.0,29.9400005340576,4.71999979019165,4.96000003814697,19.7399997711182,5.3899998664856,4182846045873.61,-0.693301537099501,61046511627.907,57576482598.0158,8266.09910157323,3.77150011062622,81.8301897696931,2002,Japan
127149000.0,64736064.0,62412936.0,9.3,7.7,9.0,30.7000007629395,4.90999984741211,5.28000020980835,20.7700004577637,5.01999998092651,4374711694090.87,0.250082248591752,68013451944.3523,59824453278.1914,8162.01464423629,3.57979989051819,80.601638342528,2001,Japan
126843000.0,64552936.0,62290064.0,9.4,7.7,9.0,31.4200000762939,5.09000015258789,5.55000019073486,21.5599994659424,4.75,4968359075956.59,2.54035152656007,71875507467.6033,75413745586.4818,8299.40950624,3.77609992027283,80.6737656342559,2000,Japan
126631000.0,64416945.0,62214055.0,9.3,7.8,9.0,31.8600006103516,5.21000003814697,5.76000022888184,22.1299991607666,4.69999980926514,4635982224063.88,-1.0679780325727,56921096896.7612,73065874908.2583,8147.38887002393,3.82878657575963,80.61843811738,1999,Japan
126400000.0,64270952.0,62129048.0,9.6,7.5,9.0,32.2200012207031,5.30000019073486,5.96999979019165,22.7700004577637,4.09999990463257,4098362709531.24,-1.96660638706456,50613687910.268,65708569477.3244,8003.95569620253,4.04535605146046,79.3987296563773,1998,Japan
126057000.0,64068675.0,61988325.0,9.5,7.3,9.0,33.2599983215332,5.36999988555908,6.01999998092651,24.25,3.40000009536743,4492448605638.94,-0.0645615710683103,58962285593.3793,68640699424.5022,7991.00406958757,4.07212749288482,80.3585871503862,1997,Japan
125757000.0,63890191.0,61866809.0,9.6,7.1,9.0,33.4300003051758,5.51999998092651,6.26000022888184,24.6599998474121,3.40000009536743,4923391533851.63,2.37893363642472,59363425510.9667,81409939960.8932,7835.41274044387,3.8393584372338,81.2193281130974,1996,Japan
125472000.0,63722116.0,61749884.0,9.54,7.41,9.0,33.7000007629395,5.69999980926514,6.48999977111816,25.0900001525879,3.20000004768372,5545563663889.7,3.1997769546788,47119060680.6748,91226201259.6269,7693.69261667942,3.91718852109581,81.4754979108445,1995,Japan
125178000.0,63552818.0,61625182.0,10.0,7.1,9.0,34.189998626709,5.80999994277954,6.57999992370605,25.8199996948242,2.90000009536743,4998797547740.97,-2.50834767218275,41563364048.5364,94582800921.2604,7509.53042866957,3.56764577817821,82.682513285947,1994,Japan
124829000.0,63358630.0,61470370.0,9.6,7.1,9.0,34.439998626709,5.96999979019165,6.78000020980835,26.6800003051758,2.5,4454143876947.21,-0.936383872203876,39645568527.4349,62633868103.89125,7077.36183098479,4.43560671218463,82.4296751225377,1993,Japan
124425000.0,63138402.0,61286598.0,9.8,6.9,9.0,34.7700004577637,6.42000007629395,7.28999996185303,27.4400005340576,2.20000004768372,3908809463463.86,-0.329210992538094,33844105824.4171,62633868103.89125,7023.53224834238,4.19771490131849,83.9540195376108,1992,Japan
123964000.0,62889471.0,61074529.0,9.9,6.7,9.0,34.5900001525879,6.73000001907349,7.78000020980835,27.7000007629395,2.09999990463257,3584420077100.84,2.0965453848318,25531766422.9025,62633868103.89125,7006.59868994224,4.73056921825984,83.8847678901191,1991,Japan
123478000.0,62626958.0,60851042.0,10.0,6.7,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,3132817652848.04,4.40926757568583,24024725037.5537,62633868103.89125,6808.79184956025,4.55066402367469,84.552053391071,1990,Japan
123069000.0,62402142.0,60666858.0,10.2,6.4,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,3054914166263.18,4.30944456492387,23943133156.0895,62633868103.89125,6239.30478024523,4.6551937442789715,84.9193620104611,1989,Japan
122578000.0,62134978.0,60443022.0,10.8,6.5,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,3071683013178.91,6.83025736794065,21448018247.1243,62633868103.89125,5906.47587658471,4.6551937442789715,84.7390395143282,1988,Japan
122069000.0,61859029.0,60209971.0,11.1,6.7,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,2532808573157.03,3.33756347239236,16770201365.4827,62633868103.89125,5640.9653556595,4.6551937442789715,83.4724416979428,1987,Japan
121482000.0,61545487.0,59936513.0,11.4,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,2078953333673.55,3.69400546724982,9461796180.62685,62633868103.89125,5328.22969658056,4.6551937442789715,84.5666003079118,1986,Japan
120837000.0,61205656.0,59631344.0,11.9,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1398892744820.69,5.74835128323295,6778437450.47913,62633868103.89125,5324.13912957124,4.6551937442789715,84.9682291429023,1985,Japan
120083000.0,60814106.0,59268894.0,12.5,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1318381627003.76,4.09390401662802,4162553021.29272,62633868103.89125,5182.0823930115,4.6551937442789715,87.1033696768879,1984,Japan
119307000.0,60414541.0,58892459.0,12.7,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1243323592058.83,2.03276907316321,2972906176.83255,62633868103.89125,4958.93786617717,4.6551937442789715,87.4314552264603,1983,Japan
118480000.0,59991753.0,58488247.0,12.8,6.0,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1134518001884.56,2.40687115229903,1679803851.58467,62633868103.89125,4695.39162727887,4.6551937442789715,88.5145527798192,1982,Japan
117661000.0,59574777.0,58086223.0,13.0,6.1,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1218988935129.81,2.63406768987275,-789440988.719292,62633868103.89125,4753.85216851803,4.6551937442789715,90.7445214476561,1981,Japan
116807000.0,59141247.0,57665753.0,13.5,6.1,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1105385973763.87,-0.615877946606574,794740073.246632,62633868103.89125,4716.67793882216,4.6551937442789715,91.3240725561931,1980,Japan
115890000.0,58676704.0,57213296.0,14.1,5.9,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1055012119526.33,2.18021879266965,1935207798.66752,62633868103.89125,4861.92078695315,4.6551937442789715,92.610890913916,1979,Japan
114913000.0,58182892.0,56730108.0,14.8,6.0,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,1013612173518.84,5.52849276471133,838384417.156866,62633868103.89125,4669.49779398327,4.6551937442789715,93.3945047179237,1978,Japan
113872000.0,57658272.0,56213728.0,15.4,6.0,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,721411786536.814,3.83208309493699,123254314.550669,62633868103.89125,4444.42005058311,4.6551937442789715,95.5226997555245,1977,Japan
112775000.0,57107603.0,55667397.0,16.2,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,586161858999.671,3.75880526710277,-65412205.2587653,62633868103.89125,4310.46774551097,4.6551937442789715,94.9935627986153,1976,Japan
111573000.0,56506487.0,55066513.0,17.0,6.2,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,521541905673.251,2.74032624485886,-63359545.1290907,62633868103.89125,4041.9187437821,4.6551937442789715,95.4740489100081,1975,Japan
110162000.0,55802301.0,54359699.0,18.4,6.4,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,479625998613.406,-4.33188952618005,-340323398.354917,62633868103.89125,3967.08483869211,4.6551937442789715,96.1724417757311,1974,Japan
108707000.0,55078120.0,53628880.0,19.4,6.6,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,432082670450.719,5.58013774227398,331622967.394021,62633868103.89125,4067.36456713919,4.6551937442789715,97.3455999098039,1973,Japan
107188000.0,54323037.0,52864963.0,19.2,6.4,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,318031297492.352,6.39663030055414,188032397.397521,62633868103.89125,3737.26536552599,4.6551937442789715,96.5739067579185,1972,Japan
105697000.0,53582623.0,52114377.0,19.1,6.5,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,240151807460.241,3.36127731699692,-146513761.78183,62633868103.89125,3415.68824091507,4.6551937442789715,96.5139978656103,1971,Japan
103403000.0,52434590.0,50968410.0,18.7,6.9,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,212609187919.444,1.7296830090532016,-272603713.888889,62633868103.89125,3251.35634362639,4.6551937442789715,97.004806744572,1970,Japan
102219000.0,51848829.0,50370171.0,18.5,6.8,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,172204199480.889,1.7296830090532016,63850536826.91609,62633868103.89125,2889.87370254062,4.6551937442789715,97.0100770617973,1969,Japan
101011000.0,51250348.0,49760652.0,18.7,6.8,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,146601072685.511,1.7296830090532016,63850536826.91609,62633868103.89125,2514.57762025918,4.6551937442789715,96.6425595245175,1968,Japan
99879000.0,50689006.0,49189994.0,19.4,6.7,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,123781880217.6,1.7296830090532016,63850536826.91609,62633868103.89125,2272.75002753332,4.6551937442789715,96.5080322356579,1967,Japan
98851000.0,50178001.0,48672999.0,13.8,6.8,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,105628070343.111,1.7296830090532016,63850536826.91609,62633868103.89125,2003.01463819284,4.6551937442789715,95.2639358901762,1966,Japan
97952000.0,49729415.0,48222585.0,18.7,7.1,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,90950278257.7778,1.7296830090532016,63850536826.91609,62633868103.89125,1792.71479908527,4.6551937442789715,95.1410239221694,1965,Japan
96903000.0,49201213.0,47701787.0,17.8,6.9,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,81749006381.5111,1.7296830090532016,63850536826.91609,62633868103.89125,1692.41406354808,4.6551937442789715,95.2036703328143,1964,Japan
95900000.0,48693365.0,47206635.0,17.4,7.0,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,69498131797.3333,1.7296830090532016,63850536826.91609,62633868103.89125,1520.33368091762,4.6551937442789715,94.6090453153928,1963,Japan
94933000.0,48202143.0,46730857.0,17.1,7.5,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,60723018683.7333,1.7296830090532016,63850536826.91609,62633868103.89125,1330.41197476115,4.6551937442789715,94.4211336737914,1962,Japan
94055000.0,47756383.0,46298617.0,17.0,7.4,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,53508617739.3778,1.7296830090532016,63850536826.91609,62633868103.89125,1257.77470628887,4.6551937442789715,93.6032405580801,1961,Japan
93216000.0,47332158.0,45883842.0,17.3,7.6,9.0,29.06785712923323,4.677857126508441,4.856785748686108,19.233928680419925,3.876785721097673,44307342950.4,1.7296830090532016,63850536826.91609,62633868103.89125,1101.74219018194,4.6551937442789715,93.7763804893598,1960,Japan
