Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
33247118.0,16754826.0,16492292.0,11.4,7.2,10.0,21.4599990844727,1.94000005722046,1.21000003814697,9.71000003814697,6.1399998664856,1552989690721.65,0.294859307158447,-22817244611.059,27461105904.4049,16377.4796961349,21.9081993103027,75.0760026838519,2008,Canada
32889025.0,16577534.0,16311491.0,11.2,7.1,10.0,21.6700000762939,2.0,1.30999994277954,10.210000038147,6.03999996185303,1468820407783.26,2.06006236782355,-21620891909.5056,23312540731.7754,16683.1336593286,21.8414993286133,74.7355837888856,2007,Canada
32571174.0,16420787.0,16150387.0,10.9,7.0,10.0,22.1100006103516,2.10999989509583,1.38999998569489,10.460000038147,6.32000017166138,1319264809590.97,2.61058243971483,-20994358251.0578,22440937940.7616,16508.3395520223,21.9150009155273,74.5630719142971,2006,Canada
32243753.0,16258927.0,15984826.0,10.6,7.1,10.0,22.6900005340576,2.11999988555908,1.35000002384186,10.8000001907349,6.76000022888184,1173108598778.68,3.69509953010305,-23986631457.3362,22058095395.2798,16948.2752209397,21.9923000335693,75.745137887563,2005,Canada
31940655.0,16108836.0,15831819.0,10.6,7.1,10.0,23.0499992370605,2.01999998092651,1.28999996185303,11.3199996948242,7.19000005722046,1026690238278.25,3.72486286688192,-22129131437.3559,22256725595.6956,17264.7367438144,21.5790996551514,75.1971356476301,2004,Canada
31644028.0,15961652.0,15682376.0,10.6,7.1,10.0,22.9699993133545,2.10999989509583,1.32000005245209,11.3299999237061,7.57000017166138,895540646634.787,3.81657593849884,-22028406252.2304,18386267932.3389,17208.5235166648,21.1805992126465,76.5470387654659,2003,Canada
31360079.0,15820650.0,15539429.0,10.5,7.1,10.0,23.2299995422363,2.11999988555908,1.36000001430511,11.5,7.65999984741211,760649334098.005,2.07534308683259,-19246797935.3852,15118842796.1512,16960.639671858,21.7672996520996,75.1633668641508,2002,Canada
31020902.0,15651822.0,15369080.0,10.8,7.1,10.0,23.0599994659424,2.16000008583069,1.3400000333786,11.3000001907349,7.21999979019165,738981792355.372,0.16165590964421,-20807722107.438,15650826446.281,16840.1937506524,21.5272006988525,76.1549534400917,2001,Canada
30685730.0,15485188.0,15200542.0,10.7,7.1,10.0,23.2900009155273,2.51999998092651,1.64999997615814,11.4499998092651,6.82999992370605,744773415931.587,5.63958559118862,-19541445020.5373,15578075550.468,17037.0722808289,22.0380992889404,76.1025718116541,2000,Canada
30401286.0,15344448.0,15056838.0,11.1,7.2,10.0,23.1200008392334,2.80999994277954,1.94000005722046,11.4899997711182,7.57999992370605,678412196271.118,4.58742334643595,-22834354176.4825,14899374032.4426,16678.932595154,21.7050808564312,75.6377547258236,1999,Canada
30155173.0,15223145.0,14932028.0,11.4,7.2,10.0,23.1200008392334,2.99000000953674,2.05999994277954,11.4399995803833,8.27999973297119,634000000000.0,1.43203057214032,-21331311088.6417,13741152679.4742,16435.7869875262,21.5240367061502,75.8827561782628,1998,Canada
29905948.0,15099788.0,14806160.0,11.7,7.2,10.0,23.0599994659424,3.00999999046326,2.03999996185303,11.4200000762939,9.10000038146973,654986999855.554,3.75262738175488,-20318503538.9282,14013433482.5942,16653.6770544776,21.3111503833538,74.7361057993359,1997,Canada
29610218.0,14951719.0,14658499.0,12.4,7.2,10.0,22.75,3.10999989509583,2.08999991416931,11.0900001525879,9.61999988555908,628546387972.131,0.379927912981074,-20951961862.853,23492821747.878788,16607.2063366774,21.5792375247257,73.2370849547728,1996,Canada
29302311.0,14795775.0,14506536.0,12.9,7.2,10.0,22.9300003051758,3.15000009536743,2.11999988555908,11.25,9.48999977111816,604031623433.401,2.68459715572192,-20874380647.0417,23492821747.878788,16532.382036352,21.9235763153267,72.5201814385532,1995,Canada
29000663.0,14640956.0,14359707.0,13.3,7.1,10.0,22.6700000762939,3.34999990463257,2.29999995231628,10.8800001144409,10.3999996185303,578139279437.61,3.10188608825024,-20771821909.7832,23492821747.878788,16388.2805024147,21.6926930236164,71.6982666019181,1994,Canada
28684764.0,14477171.0,14207593.0,13.5,7.1,10.0,22.5100002288818,3.48000001907349,2.36999988555908,10.8999996185303,11.3800001144409,577170761956.438,1.49207891617991,-19681420044.9578,23492821747.878788,16320.127298241,21.803058880385,72.5776859158235,1993,Canada
28371264.0,14313548.0,14057716.0,14.1,6.9,10.0,23.1800003051758,3.45000004768372,2.28999996185303,11.6400003433228,11.1999998092651,592387689252.916,-1.70325824902135,-21307189542.4837,23492821747.878788,16164.419040336,21.9299846278403,73.4363630240629,1992,Canada
28037420.0,14139654.0,13897766.0,14.4,7.0,10.0,23.8799991607666,3.49000000953674,2.39000010490417,11.8199996948242,10.3199996948242,610328183643.188,-2.22151314189122,-20299380291.5248,23492821747.878788,16181.5887481801,22.1978405183297,72.2903820215833,1991,Canada
27691138.0,13960202.0,13730936.0,15.0,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,593929550908.468,-2.03267624024896,-21448405896.469,23492821747.878788,16167.3745586043,22.0207536925352,73.6054915608937,1990,Canada
27276781.0,13747415.0,13529366.0,14.9,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,565055743243.243,0.808810632567258,-19502533783.7838,23492821747.878788,16464.0395067145,21.95065216458051,75.0519513937493,1989,Canada
26791747.0,13499720.0,13292027.0,14.5,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,507354351182.254,3.51697929049075,-16490615097.0992,23492821747.878788,16389.3381047529,21.95065216458051,74.0229513873681,1988,Canada
26446601.0,13322786.0,13123815.0,14.4,7.2,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,431316742081.448,1.84828878537408,-13352187028.6576,23492821747.878788,15798.287273287,21.95065216458051,73.7949075636436,1987,Canada
26100278.0,13144863.0,12955415.0,14.5,7.2,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,377437927311.983,1.84270177825513,-12754947822.9579,23492821747.878788,15363.399577583,21.95065216458051,73.5640182851617,1986,Canada
25842116.0,13010445.0,12831671.0,14.9,7.0,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,364756499450.751,3.96986593874358,-11191504943.2442,23492821747.878788,14857.2585929109,21.95065216458051,75.4065927037209,1985,Canada
25607053.0,12886791.0,12720262.0,15.0,7.0,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,355372558103.621,4.31366496747117,-11039301984.4028,23492821747.878788,14343.392033437,21.95065216458051,76.8489240654414,1984,Canada
25366451.0,12759652.0,12606799.0,15.0,7.0,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,340547711781.889,1.70921549784937,-10017851346.9653,23492821747.878788,13457.0657913478,21.95065216458051,77.0090614433204,1983,Canada
25116942.0,12627160.0,12489782.0,15.1,7.1,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,313506525087.136,-3.32570733474604,-10867309718.7323,23492821747.878788,12981.0786679366,21.95065216458051,79.0665451074599,1982,Canada
24819915.0,12469687.0,12350228.0,15.3,7.0,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,306214863624.99,3.53159394622034,-10259404454.0829,23492821747.878788,13239.4087570405,21.95065216458051,79.5138438623392,1981,Canada
24515667.0,12307456.0,12208211.0,15.4,7.1,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,273853826548.067,-0.011503634415206,-7413179096.81834,23492821747.878788,12803.9755149228,21.95065216458051,80.5639830127972,1980,Canada
24201544.0,12138907.0,12062637.0,15.4,7.0,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,243072102612.259,-1.15018203111933,-6606815775.99454,23492821747.878788,12422.7611263149,21.95065216458051,81.4294161495702,1979,Canada
23963203.0,12007256.0,11955947.0,15.2,7.1,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,218632867537.477,1.69912013640625,-5417906548.6105,23492821747.878788,12269.0192959597,21.95065216458051,81.2272854645753,1978,Canada
23725843.0,11875947.0,11849896.0,15.5,7.1,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,211612157028.679,0.606459435332837,-4471158439.11613,23492821747.878788,11797.2625883093,21.95065216458051,82.5157958519027,1977,Canada
23449808.0,11726499.0,11723309.0,15.6,7.2,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,206575564908.722,4.21154595358983,-3717961460.44625,23492821747.878788,11075.9542252969,21.95065216458051,83.3043130985559,1976,Canada
23143275.0,11563967.0,11579308.0,15.8,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,173834029689.343,1.28424632001527,-2638355289.02871,23492821747.878788,10466.5826249742,21.95065216458051,84.0544383044523,1975,Canada
22807969.0,11389588.0,11418381.0,15.4,7.4,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,160408697341.513,1.38223125105621,-2383615541.92229,23492821747.878788,10804.60079545,21.95065216458051,82.2055043488747,1974,Canada
22491777.0,11226906.0,11264871.0,15.6,7.4,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,131321858814.119,5.92791970380074,-1832449755.0245,23492821747.878788,10241.9208584542,21.95065216458051,82.7933487235959,1973,Canada
22218463.0,11087075.0,11131388.0,15.9,7.4,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,113082820486.918,5.33451342446223,-1508011920.396,23492821747.878788,9803.55841895994,21.95065216458051,84.0243177777995,1972,Canada
21962032.0,10956102.0,11005930.0,16.8,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,99271961774.6088,1.83168740916817,-1462006337.88869,23492821747.878788,9166.68366570088,21.95065216458051,84.1541542986894,1971,Canada
21324000.0,10634444.0,10689556.0,17.4,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,87896095320.1263,1.6507002153093524,-1299501387.6926,23492821747.878788,8962.20221346839,21.95065216458051,84.6622417265424,1970,Canada
21028000.0,10483061.0,10544939.0,17.6,7.3,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,79148411661.6902,1.6507002153093524,-16924339689.805355,23492821747.878788,8532.90850294845,21.95065216458051,85.260793354493,1969,Canada
20744000.0,10337411.0,10406589.0,17.6,7.4,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,71829810519.8955,1.6507002153093524,-16924339689.805355,23492821747.878788,8030.41843424605,21.95065216458051,85.7581426959485,1968,Canada
20412000.0,10167103.0,10244897.0,18.2,7.4,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,65668655501.1254,1.6507002153093524,-16924339689.805355,23492821747.878788,7630.16852831668,21.95065216458051,85.797699429717,1967,Canada
20048000.0,9979536.0,10068464.0,19.3,7.5,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,61088384036.6515,1.6507002153093524,-16924339689.805355,23492821747.878788,7359.08818834797,21.95065216458051,85.6656005878623,1966,Canada
19678000.0,9787360.0,9890640.0,21.3,7.6,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,54515179580.7148,1.6507002153093524,-16924339689.805355,23492821747.878788,6909.89938001829,21.95065216458051,86.2146622466963,1965,Canada
19325000.0,9601660.0,9723340.0,23.4,7.5,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,49377522896.703,1.6507002153093524,-16924339689.805355,23492821747.878788,6468.92626131953,21.95065216458051,85.4201311056283,1964,Canada
18964000.0,9410357.0,9553643.0,24.6,7.8,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,45029988561.2124,1.6507002153093524,-16924339689.805355,23492821747.878788,5966.04091963721,21.95065216458051,85.3444185408212,1963,Canada
18614000.0,9224086.0,9389914.0,25.2,7.7,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,42227447631.9159,1.6507002153093524,-16924339689.805355,23492821747.878788,5791.12495970775,21.95065216458051,84.333216189842,1962,Canada
18271000.0,9042518.0,9228482.0,26.0,7.7,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,40934952063.9468,1.6507002153093524,-16924339689.805355,23492821747.878788,5605.11192600296,21.95065216458051,83.6548998145593,1961,Canada
17909009.0,8853955.0,9055054.0,26.7,7.8,10.0,21.82642861774989,2.3199999843324934,1.5135714198861794,10.243214198521212,7.869999987738471,40461721692.6468,1.6507002153093524,-16924339689.805355,23492821747.878788,5630.62981318508,21.95065216458051,83.1924410253646,1960,Canada
